"","x"
"1369","http://pbs.twimg.com/ext_tw_video_thumb/1664590243616419841/pu/img/ioTTR9zwhQdVQDRa.jpg"
"1370","http://pbs.twimg.com/media/FxnNpGbXsAEjYzi.jpg"
"1371","http://pbs.twimg.com/media/FxnNRUcXgAAbPdD.jpg"
"1372","http://pbs.twimg.com/media/FxnLxfsXsAA5sIb.jpg"
"1373","http://pbs.twimg.com/media/FxnLZWFWwAAIL1d.jpg"
"1374","http://pbs.twimg.com/media/FxnLW1BXsAMY1_p.jpg"
"1375","http://pbs.twimg.com/media/FxnHxyiXgAAMN33.jpg"
"1376","http://pbs.twimg.com/media/FxnHopdX0AMSziU.jpg"
"1377","http://pbs.twimg.com/media/FxnG3SgXoAETaKV.jpg"
"1378","http://pbs.twimg.com/media/FxnGze1WcAEs7v2.jpg"
"1379","http://pbs.twimg.com/media/FxnF503WYAAO-1w.jpg"
"1380","http://pbs.twimg.com/media/FxnFUxwXwAAALJs.jpg"
"1381","http://pbs.twimg.com/media/FxnFV7hXoAMtDb1.jpg"
"1382","http://pbs.twimg.com/media/FxnCsROWwAEr6ey.jpg"
"1383","http://pbs.twimg.com/media/FxnBwI1WcAAqnBP.jpg"
"1384","http://pbs.twimg.com/media/Fxnf-_mWAAg3KmN.jpg"
"1385","http://pbs.twimg.com/media/Fxnf4a-X0AAuRXN.jpg"
"1386","http://pbs.twimg.com/media/FxndKFxWYAAK27x.jpg"
"1387","http://pbs.twimg.com/media/FxmK9dNWYAELSIV.jpg"
"1388","http://pbs.twimg.com/media/FxjzrLjX0Acj9Av.jpg"
"1389","http://pbs.twimg.com/media/FxiGwdDXoAI5Bwn.jpg"
"1390","http://pbs.twimg.com/media/FxhvB1pWwAEO0bL.jpg"
"1391","http://pbs.twimg.com/tweet_video_thumb/FxnsAinXgAEzfEW.jpg"
"1392","http://pbs.twimg.com/media/FxnrvXWX0AACj1A.jpg"
"1393","http://pbs.twimg.com/media/FxnPNlFXoAEm90U.jpg"
"1394","http://pbs.twimg.com/tweet_video_thumb/FgkUPEnWYAUFqst.jpg"
"1395","http://pbs.twimg.com/media/FxmpZ1sX0AMEw28.jpg"
"1396","http://pbs.twimg.com/media/FxkRVhqX0AAO0_a.jpg"
"1397","http://pbs.twimg.com/ext_tw_video_thumb/1664370924919947265/pu/img/DWYWjpk8PnKyYwsY.jpg"
"1398","http://pbs.twimg.com/media/Fxj8uPTWwAY0yU6.jpg"
"1399","http://pbs.twimg.com/media/Fxj8N7uWcAMcEs0.jpg"
"1400","http://pbs.twimg.com/media/FxjqQgFWwAADP7H.jpg"
"1401","http://pbs.twimg.com/media/FxjEhrVWYAIyoUp.jpg"
"1402","http://pbs.twimg.com/media/Fxi-Q5FWcAI-YSU.jpg"
"1403","http://pbs.twimg.com/media/Fxi-LooaYAAoTTv.jpg"
"1404","http://pbs.twimg.com/media/FxiuL-DaQAI7NYH.jpg"
"1405","http://pbs.twimg.com/media/FxiZlxRWAAEcFBe.jpg"
"1406","http://pbs.twimg.com/media/FxoEGNpWAAAyVXI.jpg"
"1407","http://pbs.twimg.com/media/Fxm2Bz0WcAI-PqO.jpg"
"1408","http://pbs.twimg.com/media/FxmnaPcWAAEN1up.jpg"
"1409","http://pbs.twimg.com/ext_tw_video_thumb/1664512248239255553/pu/img/XuCGvLM_c9CFGC-x.jpg"
"1410","http://pbs.twimg.com/media/FxmCLDzWIAAxJ4X.jpg"
"1411","http://pbs.twimg.com/media/Fxk-U51WYAEDWG9.jpg"
"1412","http://pbs.twimg.com/media/Fxkv4SFWIAIUG0M.jpg"
"1413","http://pbs.twimg.com/media/FxjxWG7WwAAa1oH.jpg"
"1414","http://pbs.twimg.com/media/FxjgykuWIAMGurt.jpg"
"1415","http://pbs.twimg.com/media/FxjVji7XwAM89x9.jpg"
"1416","http://pbs.twimg.com/ext_tw_video_thumb/1664303396168376324/pu/img/OZU_YUE5HkYsRBhz.jpg"
"1417","http://pbs.twimg.com/media/FxjHlOXWcAILJ8G.jpg"
"1418","http://pbs.twimg.com/media/Fxn98k4XwAEVCo-.jpg"
"1419","http://pbs.twimg.com/tweet_video_thumb/FxnCk58XwAAxxW_.jpg"
"1420","http://pbs.twimg.com/media/Fxj5VgeX0AEysGX.jpg"
"1421","http://pbs.twimg.com/tweet_video_thumb/FxjOnKQXsAAewi5.jpg"
"1422","http://pbs.twimg.com/tweet_video_thumb/Fxm9qpjWwAIFNnI.jpg"
"1423","http://pbs.twimg.com/media/FxkZp-tXsAImkVU.jpg"
"1424","http://pbs.twimg.com/media/FxnGWRNXgAM60zx.jpg"
"1425","http://pbs.twimg.com/media/FxkYk6PXwAAAoS2.jpg"
"1426","http://pbs.twimg.com/media/FxkYKooX0AEfXBf.jpg"
"1427","http://pbs.twimg.com/ext_tw_video_thumb/1664387619130691584/pu/img/KvQMyUZdglpPxp8k.jpg"
"1428","http://pbs.twimg.com/media/FxkXY95XsAInhuB.jpg"
"1429","http://pbs.twimg.com/media/FxkXX6fWIAE_ixy.jpg"
"1430","http://pbs.twimg.com/tweet_video_thumb/FxkWlFVWAAEzlbM.jpg"
"1431","http://pbs.twimg.com/media/FxkRXIxXgAAHDKL.jpg"
"1432","http://pbs.twimg.com/media/FxkRKbFXsAA5Ghs.jpg"
"1433","http://pbs.twimg.com/tweet_video_thumb/FxkR-e2XsAA3ZB0.jpg"
"1434","http://pbs.twimg.com/media/FxkRLA8XwAAp92P.jpg"
"1435","http://pbs.twimg.com/media/FxkQSmLWwAAL4UQ.jpg"
"1436","http://pbs.twimg.com/tweet_video_thumb/FxkQC7IXsAc-Eoy.jpg"
"1437","http://pbs.twimg.com/media/FxkP2LTWwAAY3XF.jpg"
"1438","http://pbs.twimg.com/media/FxkPCzPWIAEvt0k.jpg"
"1439","http://pbs.twimg.com/media/FxkN2g1XwAEUyW8.jpg"
"1440","http://pbs.twimg.com/media/FxkNPArWAAID-Gd.jpg"
"1441","http://pbs.twimg.com/media/FxkM0uUWIAEQSjF.jpg"
"1442","http://pbs.twimg.com/media/FxkLZ8oWAAEKy2E.jpg"
"1443","http://pbs.twimg.com/media/FxkKpWwXsAAbjaj.jpg"
"1444","http://pbs.twimg.com/media/FxkI8xRX0AA90y8.jpg"
"1445","http://pbs.twimg.com/media/FxkIUuDXwAEcLJa.jpg"
"1446","http://pbs.twimg.com/media/FxkEw6yWYAI-yiR.jpg"
"1447","http://pbs.twimg.com/media/FxkCnQHWYAYO7AR.jpg"
"1448","http://pbs.twimg.com/media/FxkA4FcXsAAegkU.jpg"
"1449","http://pbs.twimg.com/media/Fxj_kA8aQAAxDCL.jpg"
"1450","http://pbs.twimg.com/media/Fxj9FOrWAAA7SMx.jpg"
"1451","http://pbs.twimg.com/media/Fxj8OoNXwAA4KnJ.jpg"
"1452","http://pbs.twimg.com/tweet_video_thumb/Fxj8OZuWIAMy4zb.jpg"
"1453","http://pbs.twimg.com/media/Fxj5uFTWwAEkUWN.jpg"
"1454","http://pbs.twimg.com/media/Fxj29jlXsAINfVc.jpg"
"1455","http://pbs.twimg.com/media/Fxj2vWwX0AER0a9.jpg"
"1456","http://pbs.twimg.com/media/Fxj2FxzWYAA74-I.jpg"
"1457","http://pbs.twimg.com/tweet_video_thumb/Fxj07c0WYAEOxcJ.jpg"
"1458","http://pbs.twimg.com/tweet_video_thumb/Fxj0KaiX0AMBfyj.jpg"
"1459","http://pbs.twimg.com/media/Fxj0EKfWcAI7ifY.jpg"
"1460","http://pbs.twimg.com/tweet_video_thumb/FxjzYYSWIAMaB-o.jpg"
"1461","http://pbs.twimg.com/tweet_video_thumb/FxjvryxWIAAL2Dp.jpg"
"1462","http://pbs.twimg.com/media/FxjutlsWIAc3giD.jpg"
"1463","http://pbs.twimg.com/media/Fxjti8vWIAQbNRt.jpg"
"1464","http://pbs.twimg.com/media/FxiAzWHX0AIXRGZ.jpg"
"1465","http://pbs.twimg.com/media/FxhtVGSX0AIKrvg.jpg"
"1466","http://pbs.twimg.com/media/Fxiec7XWcAAVdHF.jpg"
"1467","http://pbs.twimg.com/media/FxnFJrxWAAAgj3F.jpg"
"1468","http://pbs.twimg.com/media/Fxm0rlAXsAEaGdl.jpg"
"1469","http://pbs.twimg.com/media/Fxmz95oWwAEjRDv.jpg"
"1470","http://pbs.twimg.com/media/FxmRXZ6XsAEk6D0.jpg"
"1471","http://pbs.twimg.com/media/FxlAJCcWIAAfIMd.jpg"
"1472","http://pbs.twimg.com/media/Fxk405CXwAAEzJE.jpg"
"1473","http://pbs.twimg.com/media/Fxk2SPLWwAEA64J.jpg"
"1474","http://pbs.twimg.com/tweet_video_thumb/FxkwuczWYAY-Ynf.jpg"
"1475","http://pbs.twimg.com/media/FxkFb63X0AcH38i.jpg"
"1476","http://pbs.twimg.com/media/FxkBqsLWYAMWwXb.jpg"
"1477","http://pbs.twimg.com/ext_tw_video_thumb/1664261339261304832/pu/img/J9e8aqqKEnAb_UqK.jpg"
"1478","http://pbs.twimg.com/media/FxoPA2TWAAIBbkR.jpg"
"1479","http://pbs.twimg.com/media/Fxns18MWIAAbz9Z.jpg"
"1480","http://pbs.twimg.com/media/FxkXqpgXwAEzFJ5.jpg"
"1481","http://pbs.twimg.com/media/FxkHd7gXsAA3Tbm.jpg"
"1482","http://pbs.twimg.com/media/FxjoB7cWIAgGn9p.jpg"
"1483","http://pbs.twimg.com/media/Fxm40ZOXwAICheT.jpg"
"1484","http://pbs.twimg.com/tweet_video_thumb/Fxmn7SdXwAE6KWy.jpg"
"1485","http://pbs.twimg.com/media/FxjZnjFWYAAiyN1.jpg"
"1486","http://pbs.twimg.com/media/Fxjlf_SWIAgJ_be.jpg"
"1487","http://pbs.twimg.com/media/FxiDupHWwAIW--7.jpg"
"1488","http://pbs.twimg.com/media/FxnnSI-XgAA_09E.jpg"
"1489","http://pbs.twimg.com/media/Fxj-2hUXwAAnzKJ.jpg"
"1490","http://pbs.twimg.com/media/Fxj0eUHXoAM0qnp.jpg"
"1491","http://pbs.twimg.com/media/FxjttnwWIAA02Kt.jpg"
"1492","http://pbs.twimg.com/media/FxoR1YmXgAI7YGu.jpg"
"1493","http://pbs.twimg.com/media/FxoRzxNWIAIihbS.jpg"
"1494","http://pbs.twimg.com/media/FxoRL8iX0AEqUUD.jpg"
"1495","http://pbs.twimg.com/media/FxoP5FaXgAUoKY_.jpg"
"1496","http://pbs.twimg.com/media/FxoPfdYWcAAKjT-.jpg"
"1497","http://pbs.twimg.com/media/FxoONYRX0AcnLuZ.jpg"
"1498","http://pbs.twimg.com/media/FxoJRMiX0AAVcn6.jpg"
"1499","http://pbs.twimg.com/media/FxoHoYyXoAEb1Yo.jpg"
"1500","http://pbs.twimg.com/media/FxoF-VdXsAEXga-.jpg"
"1501","http://pbs.twimg.com/ext_tw_video_thumb/1664647756609142784/pu/img/Ru9A5dTQ9C5lBass.jpg"
"1502","http://pbs.twimg.com/ext_tw_video_thumb/1664665240531869697/pu/img/QxGDcs46JaceVHd5.jpg"
"1503","http://pbs.twimg.com/media/FxkO1aIWIAEChay.jpg"
"1504","http://pbs.twimg.com/media/FxkMNIhX0AAhUBl.jpg"
"1505","http://pbs.twimg.com/tweet_video_thumb/Fxn0TNKXsAgF2lY.jpg"
"1506","http://pbs.twimg.com/media/Fxj3YDBWYAEIYI8.jpg"
"1507","http://pbs.twimg.com/media/FxjN9XQXwAAvG4I.jpg"
"1508","http://pbs.twimg.com/media/Fxid8XSWAAA2roq.jpg"
"1509","http://pbs.twimg.com/media/FxoRaYxWYAA67LJ.jpg"
"1510","http://pbs.twimg.com/tweet_video_thumb/FxmwwMzWcAA2Yzr.jpg"
"1511","http://pbs.twimg.com/tweet_video_thumb/FxmkH4WXsAA6O-N.jpg"
"1512","http://pbs.twimg.com/tweet_video_thumb/FxmjTMXWwAAKBEF.jpg"
"1513","http://pbs.twimg.com/media/FxmeXVIX0AIKRB9.jpg"
"1514","http://pbs.twimg.com/ext_tw_video_thumb/1664352882039160838/pu/img/NF9NGLEZRAp0mXTX.jpg"
"1515","http://pbs.twimg.com/media/FxjwSMwWIAA9msj.jpg"
"1516","http://pbs.twimg.com/media/FxjsHTaWIA4LSBd.jpg"
"1517","http://pbs.twimg.com/media/FxjpgSZWIBEX4JZ.jpg"
"1518","http://pbs.twimg.com/media/Fxi96MiXwAEAp2o.jpg"
"1519","http://pbs.twimg.com/tweet_video_thumb/Fxidby8WIAA49xp.jpg"
"1520","http://pbs.twimg.com/media/Fxh13gaWIAAlmoT.jpg"
"1521","http://pbs.twimg.com/media/FxsHOcPWIAACQUO.jpg"
"1522","http://pbs.twimg.com/media/FxsGkifXgAIBb_5.jpg"
"1523","http://pbs.twimg.com/media/FxnDhwXX0AcTwvZ.jpg"
"1524","http://pbs.twimg.com/media/FxnC1r3X0AIGnrv.jpg"
"1525","http://pbs.twimg.com/ext_tw_video_thumb/1664574957026701312/pu/img/vL1c2OCJ7kPS4lex.jpg"
"1526","http://pbs.twimg.com/media/FxnBSbGXsAEoOCX.jpg"
"1527","http://pbs.twimg.com/media/Fxm_mLhXoAED3mL.jpg"
"1528","http://pbs.twimg.com/media/Fxm_WgvXwAEPs1O.jpg"
"1529","http://pbs.twimg.com/media/FxpFTHaXsAcd4Qc.jpg"
"1530","http://pbs.twimg.com/ext_tw_video_thumb/1664710693059264514/pu/img/10elx_MEYIO1636W.jpg"
"1531","http://pbs.twimg.com/media/FxodfirWAAgKMDH.jpg"
"1532","http://pbs.twimg.com/media/FxoaSylWAAgU0Rt.jpg"
"1533","http://pbs.twimg.com/media/FxrpBlKWcAEFysf.jpg"
"1534","http://pbs.twimg.com/media/Fxr1g31XsAAbH1z.jpg"
"1535","http://pbs.twimg.com/ext_tw_video_thumb/1664877617881702404/pu/img/NFpN-uH_OWXUhU8v.jpg"
"1536","http://pbs.twimg.com/media/Fxpc9GPWwAEYnQu.jpg"
"1537","http://pbs.twimg.com/media/FxpHOiuWIAIsAhf.jpg"
"1538","http://pbs.twimg.com/media/FxpvewZXoAUzWeZ.jpg"
"1539","http://pbs.twimg.com/ext_tw_video_thumb/1664935555597991936/pu/img/L87B5-iHH2sjE0NT.jpg"
"1540","http://pbs.twimg.com/media/FxsIwXvWYAAzCYf.jpg"
"1541","http://pbs.twimg.com/media/FxsEyphWAAEZ6fF.jpg"
"1542","http://pbs.twimg.com/media/Fxr0t5MWAAAA18L.jpg"
"1543","http://pbs.twimg.com/ext_tw_video_thumb/1664673439620186114/pu/img/zqL9w_dXIIR4p9CL.jpg"
"1544","http://pbs.twimg.com/media/FxoUPjXX0AIRZFe.jpg"
"1545","http://pbs.twimg.com/tweet_video_thumb/Fxomo9AWAAk4rn-.jpg"
"1546","http://pbs.twimg.com/ext_tw_video_thumb/1664936377656459264/pu/img/LveQhfiVCeE-7SJc.jpg"
"1547","http://pbs.twimg.com/media/FxsIN9UXoAEErSG.jpg"
"1548","http://pbs.twimg.com/media/FxsG3ojXwAILmBe.jpg"
"1549","http://pbs.twimg.com/media/FxsFftvWwAAcuPd.jpg"
"1550","http://pbs.twimg.com/media/FxsEZZJXwAAPWHx.jpg"
"1551","http://pbs.twimg.com/media/FxsD7PjWIAAqY17.jpg"
"1552","http://pbs.twimg.com/media/FxsA8l7XsAAR18b.jpg"
"1553","http://pbs.twimg.com/tweet_video_thumb/Fxr_-4-XsAUM4or.jpg"
"1554","http://pbs.twimg.com/media/Fxr_RdzXoAE3y7U.jpg"
"1555","http://pbs.twimg.com/media/Fxr-7M9WcAIIyA5.jpg"
"1556","http://pbs.twimg.com/media/Fxr-pSKX0AAKQhd.jpg"
"1557","http://pbs.twimg.com/media/Fxr8cXAX0AAhkKj.jpg"
"1558","http://pbs.twimg.com/ext_tw_video_thumb/1664915601670782977/pu/img/DlQdSMlhv6ALp3xT.jpg"
"1559","http://pbs.twimg.com/media/Fxr3oblWcAEtcm-.jpg"
"1560","http://pbs.twimg.com/media/Fxr2f2bWAAsw4lf.jpg"
"1561","http://pbs.twimg.com/tweet_video_thumb/FxrzvC5WAAAEsrh.jpg"
"1562","http://pbs.twimg.com/media/Fxry7rzXoAAQEJW.jpg"
"1563","http://pbs.twimg.com/tweet_video_thumb/Fxrx1QRWwAAt7Kp.jpg"
"1564","http://pbs.twimg.com/media/FxrxJrlXgAIq-dJ.jpg"
"1565","http://pbs.twimg.com/tweet_video_thumb/FxrxHhFXwAE0UPP.jpg"
"1566","http://pbs.twimg.com/media/FxrwIuCXgAcHqBo.jpg"
"1567","http://pbs.twimg.com/media/FxruO74XwAA8WVv.jpg"
"1568","http://pbs.twimg.com/media/FxrnvKSXwAIdd4m.jpg"
"1569","http://pbs.twimg.com/media/Fxrm9inXsAUyDcz.jpg"
"1570","http://pbs.twimg.com/media/FxrmSGAXsAA4KT8.jpg"
"1571","http://pbs.twimg.com/tweet_video_thumb/FxrjYWPXgAEgriX.jpg"
"1572","http://pbs.twimg.com/media/FxrjGQgWwAAW1D_.jpg"
"1573","http://pbs.twimg.com/tweet_video_thumb/FxriQo-X0AAXO3F.jpg"
"1574","http://pbs.twimg.com/media/Fxre0aiXgAAG4VM.jpg"
"1575","http://pbs.twimg.com/media/FxrdbCyXwAIumjq.jpg"
"1576","http://pbs.twimg.com/media/FxrdMF_WYAI75Yn.jpg"
"1577","http://pbs.twimg.com/media/FxrcBePWwAEUwr1.jpg"
"1578","http://pbs.twimg.com/media/FxrbbrHXoAAbT4f.jpg"
"1579","http://pbs.twimg.com/media/FxrZelcXwAEZP2c.jpg"
"1580","http://pbs.twimg.com/media/FxrXji7X0AEFMob.jpg"
"1581","http://pbs.twimg.com/media/FxrNnV9X0AI_WmN.jpg"
"1582","http://pbs.twimg.com/media/FxsMNCqWcAEjca5.jpg"
"1583","http://pbs.twimg.com/media/FxsLkYvXwAAVf1c.jpg"
"1584","http://pbs.twimg.com/media/FxsAFC7WwAASt-b.jpg"
"1585","http://pbs.twimg.com/media/Fxr8UNiWIAAhNWH.jpg"
"1586","http://pbs.twimg.com/media/Fxr6hCAWIAEw0BT.jpg"
"1587","http://pbs.twimg.com/media/Fxr5tUkWcAI1WUR.jpg"
"1588","http://pbs.twimg.com/media/FxrZLTsWAAED8vC.jpg"
"1589","http://pbs.twimg.com/media/FxrHGy2WYAAPaGG.jpg"
"1590","http://pbs.twimg.com/media/FxrGy--WwAEV2Pb.jpg"
"1591","http://pbs.twimg.com/media/FxqYiQnWwAITjmx.jpg"
"1592","http://pbs.twimg.com/media/Fxp4TdDWwAAj2b5.jpg"
"1593","http://pbs.twimg.com/media/Fxpskc6WAAUbGtB.jpg"
"1594","http://pbs.twimg.com/media/FxphQlaWcAEZB8_.jpg"
"1595","http://pbs.twimg.com/ext_tw_video_thumb/1664738270696054788/pu/img/oKwjbgPxGN0VGR88.jpg"
"1596","http://pbs.twimg.com/media/FxpVR99X0AAnA6z.jpg"
"1597","http://pbs.twimg.com/media/FxpVE3OXsAUSsjr.jpg"
"1598","http://pbs.twimg.com/tweet_video_thumb/FxpPvIxWcAEp4eE.jpg"
"1599","http://pbs.twimg.com/media/FxpG6ePXsAQzHjA.jpg"
"1600","http://pbs.twimg.com/media/FxpErX_X0AIegaX.jpg"
"1601","http://pbs.twimg.com/media/FxpBJ-BWAAAF5W0.jpg"
"1602","http://pbs.twimg.com/media/FxpBGRFXgAEwTu6.jpg"
"1603","http://pbs.twimg.com/media/Fxo_5wsWwAAf3Lr.jpg"
"1604","http://pbs.twimg.com/media/FxpTvxaXoAIjqQd.jpg"
"1605","http://pbs.twimg.com/media/FxpID-JXwAQv2mI.jpg"
"1606","http://pbs.twimg.com/media/FxpKOloXoAEM_yW.jpg"
"1607","http://pbs.twimg.com/media/FyKprpaWYAEwY4t.jpg"
"1608","http://pbs.twimg.com/media/FyKoeQCWYAEjP2P.jpg"
"1609","http://pbs.twimg.com/media/FyKnNzjWwAEsRbe.jpg"
"1610","http://pbs.twimg.com/media/FyKlwBDWAAAyDdC.jpg"
"1611","http://pbs.twimg.com/media/FyKjKY6WcAAjN7N.jpg"
"1612","http://pbs.twimg.com/media/FyKil77XoAEspLO.jpg"
"1613","http://pbs.twimg.com/tweet_video_thumb/FyKh5pAXsAAH2sl.jpg"
"1614","http://pbs.twimg.com/ext_tw_video_thumb/1667072681693331457/pu/img/j7ThLBRXvJOuTN2-.jpg"
"1615","http://pbs.twimg.com/media/FyKhdfJX0AAeD86.jpg"
"1616","http://pbs.twimg.com/media/FyKfItEWcAAmg8W.jpg"
"1617","http://pbs.twimg.com/media/FyKeWYlX0AEw8yk.jpg"
"1618","http://pbs.twimg.com/media/FyKcUcqXoAEJeuM.jpg"
"1619","http://pbs.twimg.com/media/FyKcF7mXwAAgh9H.jpg"
"1620","http://pbs.twimg.com/amplify_video_thumb/1667066028449316865/img/A_FMCv4ZFewi00BZ.jpg"
"1621","http://pbs.twimg.com/media/FyKZjAdWIAEkibl.jpg"
"1622","http://pbs.twimg.com/media/FyKZg0mWwAIfn2r.jpg"
"1623","http://pbs.twimg.com/media/FyKXZzCXwAQ-rfR.jpg"
"1624","http://pbs.twimg.com/media/FyKV5SzWIAUyjAi.jpg"
"1625","http://pbs.twimg.com/media/FyKVgg7WAAMZVww.jpg"
"1626","http://pbs.twimg.com/media/FyKTpIvXsAAUsHs.jpg"
"1627","http://pbs.twimg.com/media/FyKRQBMXsAgVAPR.jpg"
"1628","http://pbs.twimg.com/media/FyKNfGSWYAIoMhM.jpg"
"1629","http://pbs.twimg.com/media/FyF60SUWwAAs-ie.jpg"
"1630","http://pbs.twimg.com/media/FyF0DFQWcAEjKaS.jpg"
"1631","http://pbs.twimg.com/media/FyC6P_hX0AEAbCU.jpg"
"1632","http://pbs.twimg.com/media/FyCljvTX0AIw6Sm.jpg"
"1633","http://pbs.twimg.com/media/Fx_5A77WAAIKLGG.jpg"
"1634","http://pbs.twimg.com/media/Fx86MatXgAAUsoE.jpg"
"1635","http://pbs.twimg.com/media/Fx8xvy6XgAcmwvo.jpg"
"1636","http://pbs.twimg.com/media/Fx72xhHX0AIMp2X.jpg"
"1637","http://pbs.twimg.com/media/FyIaCCyXoAQrm_y.jpg"
"1638","http://pbs.twimg.com/media/FyHtXWWWAAQ7AL8.jpg"
"1639","http://pbs.twimg.com/media/FyHasQWXsAAV20M.jpg"
"1640","http://pbs.twimg.com/media/FyGBREDXsAAhB57.jpg"
"1641","http://pbs.twimg.com/tweet_video_thumb/FyIX-qpXsAIIq6S.jpg"
"1642","http://pbs.twimg.com/media/FyIBXRjWYAoW-NZ.jpg"
"1643","http://pbs.twimg.com/ext_tw_video_thumb/1666881244108292141/pu/img/FpjSi1B10zlgKsi0.jpg"
"1644","http://pbs.twimg.com/media/FyHiaNcWAAcO-G-.jpg"
"1645","http://pbs.twimg.com/media/FyGJsjTWYAAqZNz.jpg"
"1646","http://pbs.twimg.com/media/FyGGGzUX0AAx8ll.jpg"
"1647","http://pbs.twimg.com/ext_tw_video_thumb/1666677427764973568/pu/img/-7okj6ARevGUCCiY.jpg"
"1648","http://pbs.twimg.com/media/FyJ1WugX0AAYXk8.jpg"
"1649","http://pbs.twimg.com/tweet_video_thumb/FyI3MpFWwAIH1b_.jpg"
"1650","http://pbs.twimg.com/media/FyDcW-UXwAEIaDW.jpg"
"1651","http://pbs.twimg.com/media/FyChUlBWIBgI8rZ.jpg"
"1652","http://pbs.twimg.com/media/Fx9sUQOWwAMyJSv.jpg"
"1653","http://pbs.twimg.com/media/Fx410EJWcAEYCA8.jpg"
"1654","http://pbs.twimg.com/media/Fx410EJWcAEYCA8.jpg"
"1655","http://pbs.twimg.com/media/Fx2d5bGWcAEnENG.jpg"
"1656","http://pbs.twimg.com/media/FyInKkYWYAI3zGj.jpg"
"1657","http://pbs.twimg.com/tweet_video_thumb/FyIS26zWIAIwd1J.jpg"
"1658","http://pbs.twimg.com/media/FyIT49SWcAoAyRK.jpg"
"1659","http://pbs.twimg.com/media/FyDENqHXsAAC2U1.jpg"
"1660","http://pbs.twimg.com/media/FyKiZT0WYAAWNTm.jpg"
"1661","http://pbs.twimg.com/media/FyIJ4OHWYCEhiCK.jpg"
"1662","http://pbs.twimg.com/tweet_video_thumb/FyIJurkWYCQdPLO.jpg"
"1663","http://pbs.twimg.com/media/Fx76XlOWwAAHqDX.jpg"
"1664","http://pbs.twimg.com/media/Fx16QIzXgAABpJp.jpg"
"1665","http://pbs.twimg.com/media/FxyVj2AWYAMRZSL.jpg"
"1666","http://pbs.twimg.com/media/FxyTzCpWYAYQ4Qc.jpg"
"1667","http://pbs.twimg.com/media/FxyRyffWYAARghm.jpg"
"1668","http://pbs.twimg.com/media/FyLXe-cWwAEweiy.jpg"
"1669","http://pbs.twimg.com/media/FyLKpWuX0AUAiRO.jpg"
"1670","http://pbs.twimg.com/media/FyK3S_9XoAEbyJn.jpg"
"1671","http://pbs.twimg.com/media/FyIUO76WAAEFsqY.jpg"
"1672","http://pbs.twimg.com/media/FyIS6QtXwAIB-vb.jpg"
"1673","http://pbs.twimg.com/media/FyHlS9wXsAErI7U.jpg"
"1674","http://pbs.twimg.com/media/FyG85lTakAIHg89.jpg"
"1675","http://pbs.twimg.com/media/FyGmLsxWwAAnqY5.jpg"
"1676","http://pbs.twimg.com/media/FyGJxWrWAAENM3n.jpg"
"1677","http://pbs.twimg.com/media/FyFOqQjXoAAoW3Y.jpg"
"1678","http://pbs.twimg.com/media/FyCzvx3WwAAcBWm.jpg"
"1679","http://pbs.twimg.com/media/FyCzOWbWwAE0WK1.jpg"
"1680","http://pbs.twimg.com/media/FyCy56YXgAAbm0e.jpg"
"1681","http://pbs.twimg.com/media/FyCyo3LXsAIq_ko.jpg"
"1682","http://pbs.twimg.com/media/FyCPgb9WAAEcxzK.jpg"
"1683","http://pbs.twimg.com/media/FyCN9-NWwAAViH4.jpg"
"1684","http://pbs.twimg.com/media/FyB9oFNX0AELRVJ.jpg"
"1685","http://pbs.twimg.com/ext_tw_video_thumb/1666414593239920642/pu/img/S3MYCt8lbvfL6RaO.jpg"
"1686","http://pbs.twimg.com/media/FyAj8O3WAAAE84E.jpg"
"1687","http://pbs.twimg.com/media/FyAB1_FXoAAjY1i.jpg"
"1688","http://pbs.twimg.com/media/Fx-QLWQWYB0r6Px.jpg"
"1689","http://pbs.twimg.com/media/Fx-EO7RWYAABLlc.jpg"
"1690","http://pbs.twimg.com/media/Fx93ho1X0AE--oD.jpg"
"1691","http://pbs.twimg.com/media/Fx9wiTfX0AIgYqv.jpg"
"1692","http://pbs.twimg.com/media/Fx9tXCMXoAA_42f.jpg"
"1693","http://pbs.twimg.com/media/Fx9roFuXwBEdKNt.jpg"
"1694","http://pbs.twimg.com/media/Fx9qotwWAAcoIs2.jpg"
"1695","http://pbs.twimg.com/ext_tw_video_thumb/1666158110220615704/pu/img/JO8r6LvXlZKOKvcI.jpg"
"1696","http://pbs.twimg.com/ext_tw_video_thumb/1666141977945964549/pu/img/TvMxdcVQNtcvU6u5.jpg"
"1697","http://pbs.twimg.com/media/Fx9LF3LXsAEeH1-.jpg"
"1698","http://pbs.twimg.com/media/Fx8hDMXaQAMDCEh.jpg"
"1699","http://pbs.twimg.com/media/Fx8gN3GaUAIuIBH.jpg"
"1700","http://pbs.twimg.com/media/Fx8fUexacAIvmWV.jpg"
"1701","http://pbs.twimg.com/ext_tw_video_thumb/1666078187967877122/pu/img/g3LRHocPSwhy05BP.jpg"
"1702","http://pbs.twimg.com/media/Fx8YmzQaIAAMfx0.jpg"
"1703","http://pbs.twimg.com/media/Fx8MEffWIAA_xOD.jpg"
"1704","http://pbs.twimg.com/media/Fx71eeaWcAAtwYn.jpg"
"1705","http://pbs.twimg.com/media/Fx7nGCYWwAIJN4I.jpg"
"1706","http://pbs.twimg.com/media/Fx4rq7rXoAAanjN.jpg"
